MNXM1973	1-O-alkyl-2-acetyl-sn-glycero-3-phosphocholine	MNXM7988_b;MNXM7988_c;MNXM7988_e	C10H21NO7PR		0	chebi:11238;chebi:11496;chebi:17910;chebi:19004;chebi:19434;chebi:36707;chebi:595;chebi:63915;bigg:M_paf_hs;bigg:paf_hs;deprecated:MNXM7988;deprecated:MNXM8267;hmdb:HMDB62195;kegg:C04598;metacyc:Alkyl-acetyl-glycero-phosphocholines;sabiork:7428;seed:cpd02803
MNXM198	alpha,alpha-trehalose	MNXM198_b;MNXM198_c;MNXM198_e	C12H22O11	342.2965	0	chebi:10202;chebi:12281;chebi:12284;chebi:12287;chebi:15251;chebi:16551;chebi:22365;chebi:46211;deprecated:MNXM96496;deprecated:MNXM96570;kegg:C01083;kegg:G00293;metacyc:TREHALOSE;reactome:189078;reactome:868614;sabiork:91;seed:cpd00794
MNXM1985	3'-AMP	MNXM1985_l	C10H12N5O7P	345.2064	-2	chebi:1333;chebi:22241;chebi:28931;chebi:40872;chebi:60880;bigg:3amp;bigg:M_3amp;deprecated:MNXM91079;hmdb:HMDB03540;hmdb:HMDB06550;kegg:C01367;metacyc:CPD-3706;seed:cpd00988
MNXM1989	3-Methoxy-4-hydroxyphenylglycolaldehyde	MNXM1989_c;MNXM1989_m	C9H10O4	182.1733	0	chebi:1577;chebi:20108;chebi:27932;hmdb:HMDB04061;hmdb:HMDB06776;kegg:C05583;metacyc:CPD-11876;seed:cpd03313
MNXM199	L-valine	MNXM199_b;MNXM199_c;MNXM199_e;MNXM199_l;MNXM199_m	C5H11NO2	117.1463	0	chebi:13186;chebi:16414;chebi:21417;chebi:27266;chebi:32851;chebi:32852;chebi:32859;chebi:32860;chebi:46282;chebi:46376;chebi:46418;chebi:46484;chebi:57762;chebi:6321;bigg:M_val__L;bigg:val__L;deprecated:MNXM13250;deprecated:MNXM96489;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b2ec1d47-f20f-4b19-9b15-ac1a3c2159c5;hmdb:HMDB00883;hmdb:HMDB34366;kegg:C00183;kegg:C16436;kegg:D00039;lipidmaps:LMFA01100046;metacyc:VAL;reactome:113540;reactome:29702;sabiork:23113;sabiork:68;seed:cpd00156;seed:cpd15141
MNXM2	H2O	MNXM2_b;MNXM2_c;MNXM2_e;MNXM2_g;MNXM2_l;MNXM2_m;MNXM2_n;MNXM2_r;MNXM2_x;MNXM527231_b;MNXM527231_c;MNXM527231_e	H2O	18.0153	0	chebi:10743;chebi:13352;chebi:13365;chebi:13419;chebi:15377;chebi:16234;chebi:27313;chebi:29412;chebi:42043;chebi:42857;chebi:43228;chebi:44292;chebi:44641;chebi:44701;chebi:44819;chebi:5585;chebi:5594;bigg:M_h2o;bigg:M_oh1;bigg:h2o;bigg:oh1;deprecated:MNXM114710;deprecated:MNXM11838;deprecated:MNXM527231;deprecated:MNXM89551;envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/969d0227-3069-4e44-9525-7ae7bad84170;hmdb:HMDB01039;hmdb:HMDB02111;kegg:C00001;kegg:C01328;kegg:D00001;metacyc:OH;metacyc:OXONIUM;metacyc:WATER;reactome:109276;reactome:113518;reactome:113519;reactome:113521;reactome:141343;reactome:1605715;reactome:189422;reactome:2022884;reactome:29356;reactome:351603;reactome:5278291;reactome:5668574;reactome:5693747;reactome:8851517;sabiork:40;seed:cpd00001;seed:cpd15275
MNXM20	2-oxoglutarate	MNXM20_b;MNXM20_c;MNXM20_e;MNXM20_m;MNXM20_r;MNXM20_x	C5H4O5	144.0834	-2	chebi:11638;chebi:1253;chebi:16810;chebi:19748;chebi:19749;chebi:30915;chebi:30916;chebi:40661;bigg:M_akg;bigg:akg;deprecated:MNXM588594;deprecated:MNXM89569;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/5b0a94f6-d411-44fd-bcc1-fb79b4e697f5;hmdb:HMDB00208;hmdb:HMDB02812;hmdb:HMDB62781;kegg:C00026;metacyc:2-KETOGLUTARATE;reactome:113594;reactome:113671;reactome:29406;reactome:389537;reactome:5278317;reactome:561075;sabiork:1922;seed:cpd00024
MNXM2008	(3Z,6Z)-dodecadienoyl-CoA	MNXM2008_m;MNXM2008_x	C33H50N7O17P3S	941.775	-4	chebi:10450;chebi:23257;chebi:28002;chebi:78550;deprecated:MNXM10967;deprecated:MNXM90160;deprecated:MNXM93253;hmdb:HMDB03952;kegg:C05280;lipidmaps:LMFA07050295;reactome:77358;seed:cpd03132
MNXM2009	cis-dec-4-enoyl-CoA	MNXM2009_m;MNXM2009_x	C31H48N7O17P3S	915.738	-4	chebi:29140;lipidmaps:LMFA07050301;sabiork:20829
MNXM2026	Palmitoyl-ACP (n-C16:0ACP)	MNXM2026_c	C400H633O143N96P1S3		-1	bigg:M_palmACP;bigg:palmACP
MNXM2028	Pchol hs	MNXM2028_b;MNXM2028_c;MNXM2028_e;MNXM2028_g;MNXM2028_m;MNXM2028_r	C8H18NO4PRCO2R2CO2			bigg:M_pchol_hs;bigg:pchol_hs
MNXM203	sphing-4-enine	MNXM203_c;MNXM203_l;MNXM203_r	C18H38NO2	300.4993	1	chebi:15102;chebi:16393;chebi:207585;chebi:26738;chebi:26741;chebi:26743;chebi:46964;chebi:57756;chebi:9224;deprecated:MNXM34887;deprecated:MNXM82556;hmdb:HMDB00252;hmdb:HMDB62807;kegg:C00319;lipidmaps:LMSP01010001;metacyc:SPHINGOSINE;sabiork:25670;sabiork:25947;sabiork:5042;seed:cpd00267;slm:000000412
MNXM20351	Pepslys	MNXM20351_r	X		0	bigg:M_pepslys;bigg:pepslys
MNXM2039	(2-trans,6-cis)-dodeca-2,6-dienoyl-CoA	MNXM2039_m;MNXM2039_x	C33H50N7O17P3S	941.775	-4	chebi:10697;chebi:27030;chebi:28387;deprecated:MNXM13054;deprecated:MNXM87535;deprecated:MNXM90188;deprecated:MNXM93960;hmdb:HMDB11123;hmdb:HMDB62630;kegg:C05279;lipidmaps:LMFA07050111;lipidmaps:LMFA07050375;reactome:77360;seed:cpd03131
MNXM205	dopamine	MNXM205_b;MNXM205_c;MNXM205_e	C8H12NO2	154.1858	1	chebi:11695;chebi:11930;chebi:14203;chebi:1764;chebi:18243;chebi:23886;chebi:43686;chebi:59905;bigg:M_dopa;bigg:dopa;deprecated:MNXM89666;hmdb:HMDB00073;kegg:C03758;kegg:D07870;metacyc:DOPAMINE;reactome:159362;reactome:351601;reactome:380873;sabiork:20037;sabiork:6836;seed:cpd02357
MNXM2053	(S)-3-aminoisobutyric acid zwitterion	MNXM2053_b;MNXM2053_c;MNXM2053_e;MNXM2053_m	C4H9NO2	103.1198	0	chebi:11043;chebi:18188;chebi:18745;chebi:33094;chebi:390;chebi:41058;chebi:58655;chebi:6167;hmdb:HMDB02166;kegg:C03284;lipidmaps:LMFA01100050;metacyc:CPD-466;sabiork:6526;seed:cpd02096
MNXM2063	1D-myo-inositol 4-phosphate	MNXM2063_c	C6H11O9P	258.121	-2	chebi:10602;chebi:11355;chebi:18384;chebi:19198;chebi:58469;bigg:M_mi4p__D;bigg:mi4p__D;deprecated:MNXM114111;deprecated:MNXM507494;deprecated:MNXM92394;hmdb:HMDB01313;kegg:C03546;metacyc:D-MYO-INOSITOL-4-PHOSPHATE;reactome:1629753;sabiork:6696;seed:cpd02230
MNXM2074	2-phosphoglycolate	MNXM2074_c	C2H2O6P	153.0091	-3	chebi:11652;chebi:1268;chebi:17150;chebi:19763;chebi:19764;chebi:44849;chebi:58033;bigg:2pglyc;bigg:M_2pglyc;deprecated:MNXM35428;deprecated:MNXM680554;deprecated:MNXM91391;hmdb:HMDB00816;hmdb:HMDB60148;kegg:C00988;metacyc:CPD-67;sabiork:1350;seed:cpd00727
MNXM2083	4-acetamidobutanoate	MNXM2083_c;MNXM2083_m	C6H10NO3	144.149	-1	chebi:11951;chebi:17645;chebi:1777;chebi:20303;bigg:4aabutn;bigg:M_4aabutn;hmdb:HMDB03681;hmdb:HMDB06238;hmdb:HMDB60265;kegg:C02946;metacyc:CPD-35;sabiork:2601;seed:cpd01889
MNXM21	acetyl-CoA	MNXM21_c;MNXM21_g;MNXM21_m;MNXM21_n;MNXM21_r;MNXM21_x	C23H34N7O17P3S	805.541	-4	chebi:13712;chebi:15351;chebi:22192;chebi:2408;chebi:40470;chebi:57288;bigg:M_accoa;bigg:accoa;deprecated:MNXM89572;deprecated:MNXM89581;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/57bd5e24-9d14-4b91-bc60-64c8ea6c2d11;hmdb:HMDB01206;kegg:C00024;lipidmaps:LMFA07050029;lipidmaps:LMFA07050281;metacyc:ACETYL-COA;reactome:113559;reactome:113560;reactome:353123;reactome:727753;reactome:76183;sabiork:1276;seed:cpd00022;slm:000000297
MNXM210	enol-phenylpyruvate	MNXM210_c;MNXM210_m	C9H7O3	163.1506	-1	chebi:10548;chebi:12811;chebi:16815;chebi:23912;chebi:23914;chebi:23915;chebi:26009;chebi:30851;chebi:32815;chebi:45005;chebi:8105;deprecated:MNXM93385;hmdb:HMDB12225;kegg:C02763;metacyc:ENOL-PHENYLPYRUVATE;reactome:2160466;sabiork:2520;seed:cpd01784
MNXM2109	cocaine	MNXM2109_r	C17H22NO4	304.3603	1	chebi:23346;chebi:27958;chebi:3801;chebi:41642;chebi:60056;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/0fddc251-32e1-4596-a293-97261aff30b4;hmdb:HMDB15043;kegg:C01416;kegg:D00110;metacyc:CPD-9776;reactome:5693702;seed:cpd01014
MNXM211	L-citrulline	MNXM211_b;MNXM211_c;MNXM211_e;MNXM211_m	C6H13N3O3	175.1857	0	chebi:13092;chebi:16349;chebi:21257;chebi:41489;chebi:57743;chebi:6203;bigg:M_citr__L;bigg:citr__L;kegg:C00327;kegg:D07706;metacyc:L-CITRULLINE;sabiork:1329
MNXM2111	coumarin	MNXM2111_b;MNXM2111_c;MNXM2111_e	C9H6O2	146.1427	0	chebi:101256;chebi:23402;chebi:28794;chebi:3906;chebi:41552;bigg:M_coumarin;bigg:coumarin;deprecated:MNXM90353;hmdb:HMDB01218;kegg:C05851;kegg:D07751;metacyc:COUMARIN;reactome:76328;sabiork:8206;seed:cpd03479
MNXM212	adenosine	MNXM212_b;MNXM212_c;MNXM212_e;MNXM212_l;MNXM212_m	C10H13N5O4	267.2413	0	chebi:13734;chebi:16335;chebi:22237;chebi:2472;chebi:40558;chebi:40825;chebi:40906;chebi:40911;bigg:M_adn;bigg:adn;deprecated:MNXM89947;hmdb:HMDB00050;hmdb:HMDB04401;hmdb:HMDB04402;hmdb:HMDB04421;kegg:C00212;kegg:D00045;metacyc:ADENOSINE;reactome:83908;reactome:83909;reactome:8857850;sabiork:1402;seed:cpd00182
MNXM2128	lactose 6-phosphate	MNXM2128_b;MNXM2128_e	C12H21O14P	420.2616	-2	chebi:25003;chebi:28339;chebi:6354;chebi:79080;bigg:M_lac6p;bigg:lac6p;deprecated:MNXM59662;deprecated:MNXM90846;hmdb:HMDB06789;kegg:C05396;kegg:G10517;metacyc:CPD-15973;sabiork:1525;seed:cpd03194
MNXM213	hypoxanthine	MNXM213_b;MNXM213_c;MNXM213_e;MNXM213_l;MNXM213_x	C5H4N4O	136.1115	0	chebi:14431;chebi:17368;chebi:24762;chebi:43237;chebi:5841;bigg:M_hxan;bigg:hxan;hmdb:HMDB00157;kegg:C00262;metacyc:HYPOXANTHINE;reactome:113599;sabiork:1321;sabiork:5528;seed:cpd00226
MNXM2139	N-acetyl-L-aspartate	MNXM2139_c;MNXM2139_m	C6H7NO5	173.1246	-2	chebi:12574;chebi:16953;chebi:21546;chebi:21547;chebi:7149;chebi:87271;bigg:M_Nacasp;bigg:Nacasp;deprecated:MNXM163864;hmdb:HMDB00812;kegg:C01042;metacyc:CPD-420;reactome:5691492;sabiork:2224;seed:cpd00767
MNXM214	(2E)-butenoyl-CoA	MNXM214_m;MNXM214_x	C25H36N7O17P3S	831.579	-4	chebi:11531;chebi:13921;chebi:14031;chebi:14032;chebi:15473;chebi:23408;chebi:36926;chebi:3928;chebi:41612;chebi:57332;chebi:58669;bigg:M_b2coa;bigg:b2coa;deprecated:MNXM173967;deprecated:MNXM89816;deprecated:MNXM90085;deprecated:MNXM90260;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/c0e5f008-6d8b-4b94-a265-03d19ff197f4;hmdb:HMDB02009;hmdb:HMDB59627;hmdb:HMDB62466;kegg:C00877;lipidmaps:LMFA07050307;metacyc:CROTONYL-COA;reactome:71045;reactome:77313;sabiork:2174;seed:cpd00650
MNXM2140	alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11')-N-acylsphing-4-enine	MNXM2140_g	C67H111N4O39R		-2	chebi:12472;chebi:18163;chebi:21624;chebi:58397;chebi:7217;chebi:78445;chebi:78569;chebi:82607;deprecated:MNXM13385;deprecated:MNXM147032;deprecated:MNXM54789;deprecated:MNXM96061;kegg:C04927;kegg:G00111;kegg:G00127;kegg:G00978;kegg:G02789;lipidmaps:LMSP0601AS00;metacyc:N-ACETYLNEURAMINYL-ETCETERA-GLUCOSYLCERA;sabiork:7684;seed:cpd02999;slm:000001009;slm:000117122
MNXM2149	perillyl aldehyde	MNXM2149_c;MNXM2149_m	C10H14O	150.2176	0	chebi:14773;chebi:15421;chebi:25938;chebi:8023;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9f8658b6-b448-401b-991b-5302129fc2ce;hmdb:HMDB03647;hmdb:HMDB06315;kegg:C02576;lipidmaps:LMPR0102090010;metacyc:CPD-1084;seed:cpd01686
MNXM21553	Retinoyl-CoA	MNXM21553_c	NA		NA	deprecated:MNXM80733;hmdb:HMDB06508;sabiork:26170
MNXM216	nicotinamide	MNXM216_b;MNXM216_c;MNXM216_e	C6H6N2O	122.1246	0	chebi:14645;chebi:17154;chebi:25521;chebi:44258;chebi:7556;bigg:M_ncam;bigg:ncam;hmdb:HMDB01406;kegg:C00153;kegg:D00036;metacyc:NIACINAMIDE;reactome:197277;reactome:8870343;sabiork:1949;seed:cpd00133
MNXM2160	(2-hydroxyphenyl)acetate	MNXM2160_c	C8H7O3	151.1399	-1	chebi:1169;chebi:19655;chebi:28478;chebi:62423;bigg:2hyoxplac;bigg:M_2hyoxplac;deprecated:MNXM588546;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/450ae323-a033-4d27-871a-efd701ffc363;hmdb:HMDB00669;kegg:C05852;metacyc:CPD-11495;sabiork:8207;seed:cpd03480
MNXM217	benzoate	MNXM217_b;MNXM217_c;MNXM217_e;MNXM217_r	C7H5O2	121.1139	-1	chebi:13879;chebi:16150;chebi:22717;chebi:22722;chebi:3029;chebi:30746;chebi:41051;bigg:M_bz;bigg:bz;deprecated:MNXM90451;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/5f4c2b73-5f5e-40fe-8eb6-63ac4d9d4d4f;hmdb:HMDB01870;kegg:C00180;kegg:D00038;metacyc:BENZOATE;reactome:159446;sabiork:1912;seed:cpd00153
MNXM2172	1-methylnicotinamide	MNXM2172_b;MNXM2172_c;MNXM2172_e	C7H9N2O	137.1586	1	chebi:11267;chebi:16797;chebi:18635;chebi:646;bigg:1mncam;bigg:M_1mncam;hmdb:HMDB00699;kegg:C02918;metacyc:CPD-396;reactome:549282;sabiork:2583;seed:cpd01866
MNXM2174	dIDP	MNXM2174_c;MNXM2174_m;MNXM2174_n	C10H11N4O10P2	409.1643	-3	chebi:10498;chebi:19249;chebi:28823;chebi:62286;bigg:M_didp;bigg:didp;deprecated:MNXM92274;hmdb:HMDB03536;kegg:C01344;metacyc:CPD0-2231;reactome:2509796;seed:cpd00976
MNXM2179	2-deoxy-D-ribose 5-phosphate	MNXM2179_c	C5H9O7P	212.0956	-2	chebi:1082;chebi:11566;chebi:16132;chebi:19559;chebi:42055;chebi:57651;bigg:2dr5p;bigg:M_2dr5p;kegg:C00673;metacyc:DEOXY-RIBOSE-5P;reactome:6787328;sabiork:1346
MNXM218	ethanolamine	MNXM218_c	C2H8NO	62.0905	1	chebi:14223;chebi:16000;chebi:23979;chebi:272066;chebi:42323;chebi:4880;chebi:57603;bigg:M_etha;bigg:etha;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9cee8877-412f-4ce0-a56d-b7c5de20969e;hmdb:HMDB00149;hmdb:HMDB62693;kegg:C00189;kegg:D05074;metacyc:ETHANOL-AMINE;sabiork:1965;seed:cpd00162
MNXM21840	Strch1	MNXM21840_b;MNXM21840_e	C66H112O56		0	bigg:M_strch1;bigg:strch1
MNXM2192	3alpha-hydroxy-5beta-androstan-17-one	MNXM2192_r	C19H30O2	290.4403	0	chebi:11904;chebi:1710;chebi:20236;chebi:28195;chebi:40622;bigg:M_ahandrostan;bigg:ahandrostan;deprecated:MNXM91427;hmdb:HMDB00490;kegg:C04373;lipidmaps:LMST02020059;metacyc:3-ALPHA-HYDROXY-5-BETA-ANDROSTAN-17-ONE;sabiork:7267;seed:cpd02677;seed:cpd21995
MNXM21968	Ts3	MNXM21968_c	C27H44O		0	bigg:M_ts3;bigg:ts3
MNXM22	H2O2	MNXM22_b;MNXM22_c;MNXM22_e;MNXM22_l;MNXM22_m;MNXM22_n;MNXM22_x	H2O2	34.0147	0	chebi:13354;chebi:13355;chebi:16240;chebi:24637;chebi:29192;chebi:44812;chebi:5586;bigg:M_h2o2;bigg:h2o2;deprecated:MNXM89578;hmdb:HMDB03125;hmdb:HMDB06491;kegg:C00027;kegg:D00008;metacyc:HYDROGEN-PEROXIDE;reactome:113575;reactome:1614617;reactome:189481;reactome:29408;reactome:351629;sabiork:1909;seed:cpd00025
MNXM220	CDP	MNXM220_b;MNXM220_c;MNXM220_e;MNXM220_m;MNXM220_n	C9H12N3O11P2	400.1542	-3	chebi:13254;chebi:17239;chebi:23519;chebi:3260;chebi:41451;chebi:58069;bigg:M_cdp;bigg:cdp;deprecated:MNXM497040;deprecated:MNXM90125;deprecated:MNXM90157;hmdb:HMDB01546;kegg:C00112;metacyc:CDP;reactome:110094;reactome:111809;sabiork:1302;seed:cpd00096
MNXM2200	5alpha-androstane-3,17-dione	MNXM2200_r	C19H28O2	288.4244	0	chebi:12168;chebi:15994;chebi:20639;chebi:2137;chebi:40140;deprecated:MNXM6174;hmdb:HMDB00899;hmdb:HMDB11608;kegg:C00674;lipidmaps:LMST02020085;metacyc:CPD-342;sabiork:5175;seed:cpd00511;slm:000001056
MNXM2209	9-cis-retinal	MNXM2209_c	C20H28O	284.4357	0	chebi:78273;hmdb:HMDB06218;kegg:C16681;lipidmaps:LMPR01090017;metacyc:CPD-13536;reactome:5362565;sabiork:20808;seed:cpd16479
MNXM2214	apo-ACP	MNXM2214_c;MNXM2214_m	HOR		0	bigg:HC01161;bigg:M_HC01161;bigg:M_apoACP;bigg:apoACP;seed:cpd12370;seed:cpd29672
MNXM2215	aquacob(III)alamin	MNXM2215_b;MNXM2215_c;MNXM2215_e	C62H90CoN13O15P	1347.3625	1	chebi:13851;chebi:15852;chebi:22589;chebi:24652;chebi:27786;chebi:2794;chebi:5795;chebi:5803;deprecated:MNXM95084;deprecated:MNXM95085;hmdb:HMDB14345;kegg:C00992;kegg:C08230;kegg:D01027;metacyc:CPD0-1256;sabiork:5351;sabiork:6197;seed:cpd01601;seed:cpd26049
MNXM22166	TRI-N-ACETYL-BETA-D-GLUCOSAMINYL	MNXM22166_b;MNXM22166_e;MNXM22166_g;MNXM22166_l				metacyc:TRI-N-ACETYL-BETA-D-GLUCOSAMINYL;seed:cpd28234
MNXM222	glycolate	MNXM222_c;MNXM222_m;MNXM222_x	C2H3O3	75.044	-1	chebi:14348;chebi:17497;chebi:24388;chebi:24390;chebi:29805;chebi:42865;chebi:5475;bigg:M_glyclt;bigg:glyclt;deprecated:MNXM89987;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/65f8bf08-1b83-49cd-8f44-8591a6b78f5f;hmdb:HMDB00115;hmdb:HMDB03035;kegg:C00160;metacyc:GLYCOLLATE;reactome:389822;sabiork:1953;seed:cpd00139
MNXM2226	ecgonine methyl ester	MNXM2226_r	C10H18NO3	200.2543	1	chebi:31529;chebi:59908;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/10db7643-7fb5-48f3-bf6e-88d5f020bde4;hmdb:HMDB06406;hmdb:HMDB62751;kegg:C12448;metacyc:CPD-9777;seed:cpd09199
MNXM224	tetradecanoyl-CoA	MNXM224_c;MNXM224_m;MNXM224_x	C35H58N7O17P3S	973.86	-4	chebi:14637;chebi:15218;chebi:15532;chebi:26898;chebi:52969;chebi:57385;chebi:9475;bigg:M_tdcoa;bigg:tdcoa;deprecated:MNXM24262;deprecated:MNXM83843;deprecated:MNXM89780;hmdb:HMDB01521;hmdb:HMDB06517;kegg:C02593;lipidmaps:LMFA07050008;lipidmaps:LMFA07050352;lipidmaps:LMFA07050373;metacyc:TETRADECANOYL-COA;reactome:77272;sabiork:2457;seed:cpd01695;slm:000000439
MNXM22450	LeuktrB4wcooh	MNXM22450_r	C20H28O6		-2	bigg:M_leuktrB4wcooh;bigg:leuktrB4wcooh
MNXM22451	Wharachd	MNXM22451_b;MNXM22451_c;MNXM22451_e;MNXM22451_r	C20H31O3		-1	bigg:M_wharachd;bigg:wharachd
MNXM2261	N,N-dimethylethanolamine phosphate	MNXM2261_c	C4H11NO4P	168.1088	-1	chebi:31997;chebi:58641;bigg:HC01842;bigg:M_HC01842;hmdb:HMDB60244;kegg:C13482;metacyc:CPD-5441;sabiork:15462;seed:cpd09444
MNXM2265	N-formylanthranilate	MNXM2265_c	C8H6NO3	164.1387	-1	chebi:12508;chebi:18410;chebi:19417;chebi:21716;chebi:36575;chebi:5154;hmdb:HMDB04089;kegg:C05653;metacyc:N-FORMYLANTHRANILATE;sabiork:8040;seed:cpd03364
MNXM227	N-acetylneuraminate	MNXM227_c;MNXM227_l;MNXM227_n	C11H18NO9	308.2625	-1	chebi:12471;chebi:12579;chebi:17012;chebi:21617;chebi:21620;chebi:29087;chebi:33987;chebi:35418;chebi:7214;bigg:M_acnam;bigg:acnam;deprecated:MNXM97034;hmdb:HMDB00230;hmdb:HMDB00800;kegg:C00270;metacyc:N-ACETYLNEURAMINATE;sabiork:2006;seed:cpd00232;seed:cpd27569
MNXM2275	pregnenolone sulfate	MNXM2275_c	C21H31O5S	395.533	-1	chebi:133000;chebi:35420;deprecated:MNXM78010;deprecated:MNXM90565;hmdb:HMDB00774;hmdb:HMDB60382;kegg:C18044;lipidmaps:LMST05020014;reactome:176665;seed:cpd18027
MNXM2278	R2coa hs	MNXM2278_c;MNXM2278_r	XCO2C21H31N7O15P3S			bigg:M_R2coa_hs;bigg:R2coa_hs
MNXM228	nitric oxide	MNXM228_b;MNXM228_c;MNXM228_e	NO	30.0061	0	chebi:14657;chebi:16480;chebi:25546;chebi:44452;chebi:7583;bigg:M_no;bigg:no;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/d193a7b0-6de9-4c62-9aa3-400d759ffe86;hmdb:HMDB03378;kegg:C00533;kegg:D00074;metacyc:NITRIC-OXIDE;sabiork:2079
MNXM2282	selenate	MNXM2282_b;MNXM2282_c;MNXM2282_e	O4Se	142.96	-2	chebi:15075;chebi:18170;chebi:26624;chebi:33490;chebi:9088;bigg:M_sel;bigg:sel;deprecated:MNXM92653;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/7ce756a8-39aa-4c50-aa82-5a7c7fe07bdc;hmdb:HMDB62761;kegg:C05697;metacyc:SELENATE;reactome:5357662;sabiork:8071;seed:cpd03396
MNXM2288	taurocholate	MNXM2288_b;MNXM2288_c;MNXM2288_e;MNXM2288_x	C26H44NO7S	514.696	-1	chebi:26854;chebi:28865;chebi:36257;chebi:3672;chebi:45901;chebi:9408;bigg:M_tchola;bigg:tchola;deprecated:MNXM3944;deprecated:MNXM83375;deprecated:MNXM91311;deprecated:MNXM92667;hmdb:HMDB00036;kegg:C05122;lipidmaps:LMST05040001;metacyc:CPD-3743;reactome:193404;sabiork:7749;seed:cpd03047;slm:000485655
MNXM229	phosphocholine	MNXM229_c;MNXM229_g;MNXM229_l	C5H13NO4P	182.1353	-1	chebi:12720;chebi:13986;chebi:18132;chebi:23214;chebi:295975;chebi:3667;chebi:44707;bigg:M_cholp;bigg:cholp;deprecated:MNXM680564;deprecated:MNXM89700;deprecated:MNXM89754;hmdb:HMDB00284;hmdb:HMDB01565;kegg:C00588;metacyc:PHOSPHORYL-CHOLINE;reactome:1524071;reactome:1605750;reactome:1606280;reactome:1610735;reactome:194358;reactome:6814794;sabiork:2109;seed:cpd00457
MNXM23	pyruvate	MNXM23_b;MNXM23_c;MNXM23_e;MNXM23_m;MNXM23_x	C3H3O3	87.0547	-1	chebi:14987;chebi:15361;chebi:26462;chebi:26466;chebi:32816;chebi:45253;chebi:8685;bigg:M_pyr;bigg:pyr;deprecated:MNXM162379;deprecated:MNXM89574;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/dc01020e-8c7e-4087-9f56-cf8c962b7437;hmdb:HMDB00243;kegg:C00022;lipidmaps:LMFA01060077;metacyc:PYRUVATE;reactome:1130930;reactome:113557;reactome:29398;reactome:389680;reactome:5357717;sabiork:33;seed:cpd00020
MNXM231	L-isoleucine	MNXM231_b;MNXM231_c;MNXM231_e;MNXM231_l;MNXM231_m	C6H13NO2	131.1729	0	chebi:13127;chebi:17191;chebi:21344;chebi:24898;chebi:32604;chebi:32605;chebi:32612;chebi:32613;chebi:43290;chebi:43342;chebi:43366;chebi:58045;chebi:6255;bigg:M_ile__L;bigg:ile__L;deprecated:MNXM105825;deprecated:MNXM105826;deprecated:MNXM57989;deprecated:MNXM96469;hmdb:HMDB00172;kegg:C00407;kegg:D00065;metacyc:ILE;reactome:113537;reactome:30102;sabiork:23116;sabiork:70;seed:cpd00322
MNXM2314	(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate	MNXM2314_c	C20H31O4	335.4583	-1	chebi:10920;chebi:15628;chebi:18594;chebi:18595;chebi:19152;chebi:36041;chebi:57446;chebi:758;chebi:90821;chebi:91271;deprecated:MNXM149492;hmdb:HMDB04244;hmdb:HMDB06501;hmdb:HMDB62688;kegg:C05966;lipidmaps:LMFA03060014;lipidmaps:LMFA03060102;metacyc:5Z8Z11Z13E-15S-15-HYDROPEROXYICOS;reactome:2142718;sabiork:8308;seed:cpd03555;slm:000000935;slm:000501145
MNXM233	butanoyl-CoA	MNXM233_c;MNXM233_m;MNXM233_x	C25H38N7O17P3S	833.594	-4	chebi:13926;chebi:15517;chebi:22953;chebi:22973;chebi:3235;chebi:57371;bigg:M_btcoa;bigg:btcoa;deprecated:MNXM90179;deprecated:MNXM96482;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/dcfe6e71-5e24-4086-91a3-076df362da44;hmdb:HMDB01088;kegg:C00136;lipidmaps:LMFA07050292;metacyc:BUTYRYL-COA;reactome:77318;sabiork:1942;seed:cpd00120;slm:000001035
